KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,URBANICITY,CLAIM_FLAG
0.0,1959.0,40.0,2.5,18.0,19326.0,123479.0,yes,m,<high school,clerical,private,1500.0,4.0,minivan,0.0,0.0,no,2.0,0.0,6.0,highly urban/ urban,no
0.0,1964.0,35.0,2.5,8.0,53526.0,95898.0,yes,m,<high school,student,commercial,24050.0,6.0,panel truck,0.0,0.0,no,0.0,2862.5,1.0,highly urban/ urban,yes
0.0,1936.0,63.0,0.0,9.0,87516.0,289088.0,yes,m,masters,professional,commercial,25540.0,6.0,pickup,720.0,2.0,no,0.0,0.0,14.0,highly urban/ urban,no
0.0,1936.0,63.0,0.0,3.0,0.0,111129.0,yes,z_f,phd,home maker,private,7800.0,6.0,sports car,6181.0,2.0,no,1.0,2862.5,15.0,highly urban/ urban,yes
0.0,1957.0,42.0,2.0,15.0,30939.0,153954.0,yes,m,z_high school,home maker,commercial,8790.0,16.0,pickup,5192.0,3.0,no,5.0,0.0,1.0,highly urban/ urban,no
0.0,1950.0,49.0,0.0,11.0,99488.0,0.0,z_no,m,masters,lawyer,private,16350.0,3.0,van,8692.0,2.0,no,7.5,2862.5,16.0,highly urban/ urban,yes
0.0,1949.0,50.0,0.0,12.0,14600.0,117538.0,yes,z_f,z_high school,home maker,private,17360.0,1.0,minivan,0.0,0.0,no,2.0,0.0,1.0,z_highly rural/ rural,no
0.0,1958.0,41.0,0.0,3.0,0.0,0.0,z_no,z_f,z_high school,student,commercial,5600.0,8.0,z_suv,0.0,0.0,no,0.0,2862.5,8.0,highly urban/ urban,yes
0.0,1938.0,61.0,0.0,6.0,46826.0,178836.0,z_no,z_f,masters,lawyer,private,23880.0,10.0,z_suv,1776.0,3.0,no,4.0,0.0,16.0,highly urban/ urban,no
0.0,1958.0,40.0,2.5,16.0,138736.0,0.0,z_no,m,bachelors,manager,private,19370.0,10.0,van,5375.0,2.0,no,7.0,0.0,14.0,highly urban/ urban,no
0.0,1946.0,52.0,0.0,6.0,21802.0,0.0,z_no,z_f,<high school,clerical,private,8880.0,3.0,z_suv,0.0,0.0,no,1.0,0.0,5.0,z_highly rural/ rural,no
0.0,1946.0,53.0,0.0,14.0,66062.0,217993.0,yes,m,bachelors,manager,commercial,32400.0,1.0,panel truck,0.0,0.0,no,0.0,0.0,9.0,highly urban/ urban,no
0.0,1964.0,35.0,0.0,8.0,17569.0,103278.0,yes,z_f,<high school,clerical,private,6760.0,6.0,sports car,0.0,0.0,no,0.0,0.0,8.0,z_highly rural/ rural,no
0.0,1974.0,24.0,2.5,11.0,10471.0,160629.0,z_no,m,masters,,private,13070.0,3.0,minivan,0.0,0.0,yes,3.0,1631.0,14.0,highly urban/ urban,yes
0.0,1966.0,33.0,0.0,10.0,34682.0,183265.0,z_no,z_f,z_high school,z_blue collar,private,6380.0,3.0,sports car,1564.0,2.0,no,0.0,2862.5,10.0,highly urban/ urban,yes
0.0,1949.0,50.0,0.0,14.0,81493.0,160629.0,yes,m,bachelors,z_blue collar,commercial,15600.0,1.0,minivan,1833.0,1.0,no,6.0,0.0,7.0,highly urban/ urban,no
0.0,1951.0,48.0,0.0,10.0,58368.0,160629.0,z_no,z_f,z_high school,professional,private,10420.0,1.0,z_suv,506.0,2.0,no,2.0,0.0,4.0,highly urban/ urban,no
0.0,1966.0,33.0,1.0,15.0,72731.0,286643.0,yes,z_f,bachelors,manager,private,12070.0,7.0,minivan,0.0,0.0,no,1.0,0.0,10.0,highly urban/ urban,no
0.0,1961.0,38.0,0.0,10.0,59578.0,0.0,z_no,m,bachelors,z_blue collar,commercial,11260.0,4.0,pickup,5436.0,3.0,no,0.0,2862.5,10.0,highly urban/ urban,yes
0.0,1970.0,29.0,1.0,11.0,72438.0,0.0,z_no,m,bachelors,professional,commercial,25450.0,3.0,panel truck,11620.0,1.0,yes,0.0,2862.5,8.0,highly urban/ urban,yes
0.0,1951.0,47.0,0.0,11.0,133675.0,0.0,z_no,z_f,masters,lawyer,private,2840.0,4.0,sports car,0.0,0.0,no,0.0,0.0,7.0,highly urban/ urban,no
0.0,1954.0,45.0,0.0,3.0,0.0,108137.0,yes,z_f,z_high school,home maker,private,12140.0,1.0,z_suv,0.0,0.0,no,0.0,2862.5,1.0,highly urban/ urban,yes
0.0,1961.0,38.0,0.0,14.0,68328.0,0.0,z_no,m,bachelors,professional,private,8010.0,6.0,minivan,1011.0,2.0,no,5.0,0.0,15.0,highly urban/ urban,no
0.0,1969.0,30.0,0.0,10.0,74725.0,0.0,z_no,m,bachelors,manager,private,11970.0,13.0,pickup,5891.0,5.0,no,4.0,0.0,10.0,highly urban/ urban,no
0.0,1956.0,42.0,0.0,11.0,14795.0,106253.0,yes,m,bachelors,professional,commercial,7180.0,16.0,pickup,0.0,0.0,no,3.0,0.0,13.0,z_highly rural/ rural,no
0.0,1935.0,64.0,0.0,5.0,46598.0,180231.0,z_no,z_f,masters,lawyer,private,12560.0,4.0,sports car,0.0,0.0,no,3.0,2432.0,1.0,highly urban/ urban,yes
0.0,1955.0,44.0,2.5,12.0,164313.5,449065.0,yes,m,phd,,commercial,29390.0,1.0,panel truck,0.0,0.0,no,0.0,0.0,20.0,highly urban/ urban,no
0.0,1953.0,45.0,1.0,11.0,78599.0,255423.0,z_no,z_f,bachelors,z_blue collar,commercial,1500.0,4.0,sports car,7579.0,2.0,no,5.0,0.0,6.0,highly urban/ urban,no
0.0,1947.0,52.0,0.0,13.0,81937.0,160629.0,z_no,z_f,masters,lawyer,private,13000.0,4.0,sports car,0.0,0.0,no,0.0,0.0,12.0,highly urban/ urban,no
0.0,1955.0,43.0,0.0,3.0,0.0,76613.0,z_no,z_f,<high school,home maker,private,5800.0,7.0,z_suv,0.0,0.0,no,0.0,2862.5,1.0,z_highly rural/ rural,yes
0.0,1956.0,43.0,2.5,13.0,42554.0,0.0,z_no,z_f,<high school,clerical,private,10060.0,6.0,z_suv,11620.0,4.0,yes,2.0,2392.0,7.0,highly urban/ urban,yes
0.0,1951.0,48.0,0.0,11.0,106668.0,247751.0,yes,m,bachelors,professional,private,16970.0,8.0,van,0.0,0.0,no,0.0,2862.5,9.0,highly urban/ urban,yes
0.0,1954.0,45.0,0.0,13.0,164313.5,0.0,z_no,m,phd,,commercial,28670.0,1.0,panel truck,10474.0,1.0,no,0.0,0.0,8.0,highly urban/ urban,no
0.0,1966.0,33.0,1.0,11.0,46376.0,189029.0,yes,m,z_high school,z_blue collar,commercial,11040.0,1.0,minivan,0.0,0.0,no,0.0,0.0,6.0,z_highly rural/ rural,no
0.0,1945.0,54.0,0.0,12.0,133408.0,342194.0,yes,m,phd,,commercial,36030.0,1.0,panel truck,0.0,0.0,no,1.0,0.0,20.0,highly urban/ urban,no
0.0,1945.0,54.0,0.0,3.0,0.0,0.0,yes,z_f,z_high school,student,private,1500.0,4.0,sports car,0.0,0.0,no,0.0,0.0,1.0,z_highly rural/ rural,no
0.0,1973.0,26.0,0.0,3.0,0.0,51796.0,z_no,z_f,<high school,home maker,private,1500.0,4.0,z_suv,0.0,0.0,no,0.0,0.0,1.0,z_highly rural/ rural,no
0.0,1949.0,50.0,0.0,13.0,43218.0,192238.0,yes,m,masters,lawyer,private,16200.0,10.0,minivan,0.0,0.0,yes,4.0,0.0,17.0,highly urban/ urban,no
0.0,1963.0,36.0,0.0,11.0,25087.0,172361.0,yes,m,z_high school,clerical,private,13120.0,1.0,minivan,0.0,0.0,no,1.0,0.0,8.0,highly urban/ urban,no
0.0,1961.0,38.0,0.0,13.0,92395.0,0.0,z_no,z_f,bachelors,professional,private,22780.0,4.0,sports car,0.0,0.0,no,0.0,0.0,1.0,z_highly rural/ rural,no
0.0,1961.0,38.0,0.0,3.0,0.0,0.0,z_no,m,bachelors,home maker,commercial,6570.0,4.0,pickup,0.0,0.0,no,0.0,868.0,1.0,highly urban/ urban,yes
0.0,1968.0,30.0,1.0,10.0,53526.0,0.0,z_no,m,z_high school,clerical,commercial,21230.0,7.0,van,0.0,0.0,no,0.0,0.0,1.0,highly urban/ urban,no
0.0,1953.0,45.0,0.0,13.0,86603.0,0.0,z_no,z_f,bachelors,z_blue collar,commercial,18750.0,6.0,z_suv,0.0,0.0,no,1.0,0.0,7.0,z_highly rural/ rural,no
0.0,1963.0,36.0,0.0,8.0,78948.0,194294.0,z_no,m,masters,lawyer,private,12990.0,13.0,minivan,11620.0,3.0,yes,5.0,0.0,9.0,highly urban/ urban,no
0.0,1944.0,55.0,0.0,13.0,113700.0,354191.0,z_no,z_f,bachelors,z_blue collar,commercial,38425.0,1.0,van,1534.0,2.0,no,0.0,0.0,10.0,highly urban/ urban,no
0.0,1968.0,31.0,1.0,7.0,3594.0,0.0,yes,m,z_high school,student,commercial,4960.0,7.0,pickup,0.0,0.0,yes,0.0,2136.0,8.0,highly urban/ urban,yes
0.0,1960.0,39.0,0.0,12.0,38924.0,185320.0,yes,m,z_high school,professional,private,1500.0,7.0,minivan,0.0,0.0,no,0.0,0.0,8.0,highly urban/ urban,no
0.0,1957.0,42.0,2.5,14.0,164313.5,401307.0,yes,z_f,phd,professional,private,38425.0,10.0,van,0.0,0.0,no,0.0,0.0,16.0,highly urban/ urban,no
0.0,1959.0,40.0,2.0,14.0,58000.0,244016.0,yes,z_f,bachelors,clerical,private,15150.0,14.0,z_suv,1190.0,2.0,no,0.0,663.0,1.0,highly urban/ urban,yes
0.0,1950.0,49.0,0.0,8.0,1133.0,117420.0,yes,z_f,<high school,home maker,private,6400.0,4.0,sports car,5761.0,3.0,no,0.0,0.0,1.0,highly urban/ urban,no
0.0,1951.0,48.0,0.0,13.0,156918.0,432118.0,yes,z_f,phd,manager,private,21990.0,7.0,minivan,0.0,0.0,no,0.0,0.0,14.0,highly urban/ urban,no
0.0,1951.0,47.0,0.0,10.0,52412.0,0.0,z_no,m,<high school,z_blue collar,commercial,20110.0,1.0,van,1455.0,3.0,yes,0.0,2862.5,1.0,highly urban/ urban,yes
0.0,1939.0,60.0,0.0,3.0,0.0,160629.0,yes,z_f,z_high school,home maker,private,7500.0,4.0,sports car,0.0,0.0,no,2.0,0.0,1.0,z_highly rural/ rural,no
0.0,1967.0,32.0,0.0,3.0,0.0,0.0,z_no,z_f,masters,home maker,private,12790.0,13.0,minivan,4514.0,4.0,no,7.5,2862.5,18.0,highly urban/ urban,yes
0.0,1947.0,51.0,0.0,12.0,50375.0,160629.0,yes,m,z_high school,z_blue collar,commercial,10790.0,1.0,pickup,0.0,0.0,no,0.0,0.0,1.0,highly urban/ urban,no
0.0,1957.0,42.0,2.5,5.0,21042.0,160629.0,z_no,m,z_high school,clerical,private,20630.0,4.0,van,6870.0,2.0,no,1.0,2862.5,8.0,z_highly rural/ rural,yes
0.0,1967.0,32.0,2.0,10.0,27053.0,137180.0,z_no,m,<high school,z_blue collar,private,4210.0,1.0,minivan,0.0,0.0,no,5.0,1026.0,5.0,highly urban/ urban,yes
0.0,1952.0,46.0,0.0,10.0,59110.0,248132.0,z_no,m,bachelors,z_blue collar,commercial,12010.0,7.0,pickup,0.0,0.0,no,3.0,0.0,6.0,z_highly rural/ rural,no
0.0,1952.0,47.0,0.0,7.0,115008.0,313017.0,yes,z_f,masters,manager,private,17700.0,1.0,z_suv,0.0,0.0,no,0.0,0.0,16.0,highly urban/ urban,no
0.0,1947.0,52.0,0.0,3.0,0.0,135296.0,z_no,z_f,z_high school,home maker,private,17620.0,1.0,z_suv,0.0,0.0,yes,0.0,0.0,8.0,highly urban/ urban,no
0.0,1949.0,50.0,0.0,7.0,63724.0,0.0,z_no,z_f,bachelors,manager,private,7870.0,6.0,z_suv,11070.0,2.0,no,2.0,0.0,7.0,highly urban/ urban,no
0.0,1954.0,45.0,0.0,13.0,103134.0,160629.0,z_no,z_f,masters,lawyer,private,11810.0,1.0,z_suv,0.0,0.0,no,1.0,2862.5,21.0,highly urban/ urban,yes
0.0,1943.0,56.0,0.0,11.0,134164.0,352609.0,yes,m,bachelors,professional,private,37200.0,1.0,minivan,0.0,0.0,no,1.0,0.0,10.0,highly urban/ urban,no
0.0,1960.0,39.0,0.0,14.0,93077.0,244764.0,yes,m,bachelors,professional,commercial,24480.0,14.0,panel truck,0.0,0.0,no,1.0,0.0,1.0,z_highly rural/ rural,no
0.0,1961.0,37.0,0.0,8.0,72447.0,230332.0,yes,m,masters,,commercial,23670.0,6.0,panel truck,11213.0,4.0,no,0.0,0.0,17.0,highly urban/ urban,no
0.0,1945.0,54.0,0.0,11.0,43385.0,120939.0,yes,z_f,z_high school,z_blue collar,commercial,29370.0,6.0,pickup,0.0,0.0,no,0.0,0.0,10.0,z_highly rural/ rural,no
0.0,1943.0,56.0,0.0,10.0,31093.0,143407.0,yes,m,masters,manager,private,12560.0,7.0,minivan,0.0,0.0,no,3.0,0.0,9.0,highly urban/ urban,no
0.0,1958.0,41.0,0.0,11.0,74187.0,0.0,z_no,m,bachelors,professional,private,16360.0,1.0,van,0.0,0.0,no,1.0,0.0,10.0,highly urban/ urban,no
0.0,1954.0,45.0,0.0,10.0,25920.0,160629.0,yes,m,z_high school,clerical,private,13990.0,7.0,minivan,0.0,0.0,no,1.0,0.0,5.0,highly urban/ urban,no
0.0,1945.0,54.0,0.0,14.0,38999.0,155493.0,yes,m,bachelors,professional,commercial,26150.0,7.0,panel truck,0.0,0.0,no,1.0,0.0,9.0,highly urban/ urban,no
0.0,1950.0,49.0,0.0,11.0,124114.0,0.0,z_no,z_f,masters,manager,private,21930.0,10.0,z_suv,0.0,0.0,no,3.0,0.0,19.0,highly urban/ urban,no
0.0,1955.0,44.0,0.0,13.0,62093.0,202671.0,yes,z_f,z_high school,manager,private,8620.0,9.0,z_suv,0.0,0.0,no,2.0,0.0,1.0,highly urban/ urban,no
0.0,1962.0,37.0,0.0,14.0,61517.0,204018.0,yes,z_f,bachelors,clerical,private,17240.0,4.0,z_suv,0.0,0.0,yes,1.0,0.0,7.0,highly urban/ urban,no
0.0,1959.0,39.0,2.0,11.0,21891.0,167752.0,yes,m,<high school,z_blue collar,commercial,15110.0,1.0,minivan,0.0,0.0,no,0.0,2862.5,5.0,highly urban/ urban,yes
0.0,1961.0,38.0,0.0,13.0,28231.0,182332.0,yes,z_f,bachelors,home maker,private,8120.0,1.0,z_suv,0.0,0.0,no,0.0,0.0,1.0,z_highly rural/ rural,no
0.0,1960.0,39.0,0.0,6.0,53526.0,160629.0,z_no,m,<high school,z_blue collar,private,12720.0,1.0,minivan,0.0,0.0,no,4.0,2862.5,1.0,highly urban/ urban,yes
0.0,1959.0,39.0,0.0,9.0,61567.0,218824.0,z_no,z_f,z_high school,manager,private,13640.0,14.0,minivan,0.0,0.0,no,2.0,0.0,1.0,highly urban/ urban,no
0.0,1939.0,60.0,1.0,14.0,54458.0,229652.0,yes,m,z_high school,z_blue collar,commercial,10980.0,10.0,pickup,0.0,0.0,no,1.0,0.0,1.0,z_highly rural/ rural,no
0.0,1955.0,44.0,0.0,13.0,89292.0,281688.0,yes,m,masters,,commercial,6000.0,7.0,pickup,6637.0,2.0,no,3.0,0.0,16.0,highly urban/ urban,no
0.0,1963.0,36.0,0.0,11.0,100788.0,300113.0,yes,z_f,masters,,commercial,36970.0,9.0,panel truck,0.0,0.0,no,6.0,0.0,18.0,highly urban/ urban,no
0.0,1946.0,53.0,0.0,16.0,20618.0,0.0,yes,m,bachelors,student,commercial,8860.0,4.0,pickup,0.0,0.0,no,2.0,0.0,9.0,highly urban/ urban,no
0.0,1963.0,36.0,2.0,12.0,2647.0,0.0,z_no,m,<high school,student,private,15340.0,1.0,minivan,0.0,0.0,no,0.0,0.0,6.0,z_highly rural/ rural,no
0.0,1949.0,49.0,0.0,13.0,35867.0,149919.0,z_no,z_f,z_high school,clerical,private,11280.0,1.0,z_suv,0.0,0.0,no,0.0,0.0,6.0,z_highly rural/ rural,no
0.0,1944.0,55.0,0.0,10.0,53526.0,0.0,z_no,z_f,phd,home maker,private,17720.0,1.0,minivan,0.0,0.0,no,0.0,2862.5,15.0,highly urban/ urban,yes
0.0,1955.0,43.0,2.5,3.0,0.0,0.0,yes,z_f,z_high school,student,commercial,5800.0,13.0,sports car,8566.0,2.0,no,6.0,1452.0,1.0,highly urban/ urban,yes
0.0,1960.0,38.0,1.0,8.0,40662.0,154033.0,yes,z_f,bachelors,clerical,private,20690.0,16.0,z_suv,11620.0,2.0,no,4.0,0.0,11.0,z_highly rural/ rural,no
0.0,1939.0,60.0,0.0,17.0,38391.0,137071.0,yes,z_f,z_high school,z_blue collar,commercial,5340.0,6.0,z_suv,7108.0,2.0,no,3.0,2862.5,1.0,highly urban/ urban,yes
0.0,1945.0,53.0,0.0,12.0,45308.0,182449.0,yes,m,bachelors,professional,commercial,21980.0,1.0,van,0.0,0.0,no,0.0,0.0,11.0,highly urban/ urban,no
0.0,1961.0,38.0,0.0,11.0,53526.0,0.0,z_no,m,z_high school,z_blue collar,commercial,17380.0,6.0,van,0.0,0.0,no,1.0,2862.5,1.0,z_highly rural/ rural,yes
0.0,1951.0,48.0,0.0,13.0,75931.0,160629.0,yes,m,masters,professional,commercial,28210.0,4.0,panel truck,0.0,0.0,no,0.0,0.0,10.0,highly urban/ urban,no
0.0,1947.0,52.0,0.0,14.0,84091.0,268669.0,yes,m,phd,doctor,private,15110.0,4.0,minivan,6466.0,2.0,no,0.0,0.0,8.0,highly urban/ urban,no
0.0,1946.0,52.0,0.0,13.0,146001.0,437230.0,yes,m,masters,,commercial,18630.0,14.0,van,0.0,0.0,no,2.0,0.0,15.0,highly urban/ urban,no
0.0,1946.0,53.0,0.0,3.0,0.0,0.0,z_no,m,z_high school,student,commercial,30050.0,14.0,panel truck,0.0,0.0,no,0.0,0.0,1.0,z_highly rural/ rural,no
0.0,1955.0,44.0,0.0,10.0,72118.0,224429.0,z_no,z_f,bachelors,z_blue collar,commercial,13110.0,4.0,z_suv,0.0,0.0,no,0.0,0.0,7.0,z_highly rural/ rural,no
0.0,1941.0,58.0,0.0,11.0,61077.0,205595.0,yes,m,bachelors,professional,commercial,30050.0,3.0,panel truck,0.0,0.0,no,1.0,0.0,4.0,z_highly rural/ rural,no
0.0,1964.0,35.0,2.5,11.0,81630.0,232014.0,yes,z_f,bachelors,professional,private,32210.0,1.0,z_suv,0.0,0.0,no,0.0,0.0,6.0,z_highly rural/ rural,no
0.0,1948.0,51.0,0.0,8.0,53526.0,166754.0,yes,m,bachelors,manager,commercial,8100.0,3.0,pickup,0.0,0.0,no,0.0,0.0,17.0,highly urban/ urban,no
0.0,1945.0,54.0,0.0,3.0,0.0,110051.0,yes,z_f,masters,home maker,private,6900.0,6.0,z_suv,0.0,0.0,no,0.0,0.0,12.0,highly urban/ urban,no
0.0,1930.0,69.0,2.5,11.0,116520.0,362060.0,yes,m,phd,doctor,private,19540.0,14.0,minivan,0.0,0.0,no,0.0,0.0,21.0,highly urban/ urban,no
0.0,1953.0,46.0,0.0,15.0,36079.0,0.0,z_no,m,z_high school,clerical,private,18410.0,9.0,van,0.0,0.0,no,0.0,0.0,5.0,z_highly rural/ rural,no
0.0,1948.0,51.0,0.0,12.0,164313.5,551915.0,yes,z_f,phd,doctor,private,38425.0,1.0,z_suv,6302.0,2.0,no,2.0,0.0,16.0,highly urban/ urban,no
0.0,1964.0,35.0,1.0,13.0,22021.0,0.0,z_no,z_f,z_high school,clerical,private,14360.0,4.0,z_suv,0.0,0.0,no,1.0,2862.5,1.0,highly urban/ urban,yes
0.0,1963.0,36.0,2.0,14.0,112555.0,323999.0,yes,m,bachelors,z_blue collar,commercial,4560.0,7.0,pickup,0.0,0.0,no,1.0,0.0,14.0,highly urban/ urban,no
0.0,1968.0,31.0,1.0,13.0,39489.0,116150.0,yes,z_f,z_high school,professional,private,10260.0,4.0,z_suv,0.0,0.0,no,0.0,0.0,1.0,z_highly rural/ rural,no
0.0,1952.0,47.0,0.0,13.0,63367.0,182321.0,yes,m,z_high school,clerical,private,14460.0,10.0,minivan,0.0,0.0,no,0.0,0.0,8.0,highly urban/ urban,no
0.0,1950.0,49.0,0.0,12.0,30469.0,113356.0,z_no,m,phd,doctor,private,17070.0,4.0,minivan,0.0,0.0,no,0.0,0.0,15.0,highly urban/ urban,no
0.0,1960.0,39.0,0.0,9.0,53526.0,118758.0,yes,m,z_high school,z_blue collar,commercial,1500.0,6.0,minivan,0.0,0.0,no,1.0,0.0,8.0,z_highly rural/ rural,no
0.0,1938.0,61.0,2.0,13.0,48734.0,207509.0,yes,z_f,z_high school,z_blue collar,commercial,12470.0,4.0,sports car,0.0,0.0,no,5.0,0.0,1.0,z_highly rural/ rural,no
0.0,1942.0,57.0,1.0,14.0,18775.0,182712.0,yes,z_f,masters,home maker,private,9080.0,1.0,sports car,10842.0,2.0,no,4.0,2862.5,14.0,z_highly rural/ rural,yes
0.0,1936.0,63.0,1.0,12.0,32901.0,0.0,z_no,z_f,masters,manager,private,20490.0,7.0,sports car,0.0,0.0,no,0.0,0.0,13.0,highly urban/ urban,no
0.0,1947.0,52.0,0.0,12.0,54096.0,191881.0,z_no,m,z_high school,z_blue collar,commercial,28200.0,6.0,panel truck,0.0,0.0,no,5.0,0.0,8.0,highly urban/ urban,no
0.0,1953.0,46.0,0.0,11.0,50863.0,199438.0,yes,z_f,z_high school,clerical,commercial,18920.0,11.0,pickup,0.0,0.0,no,1.0,0.0,8.0,highly urban/ urban,no
0.0,1963.0,36.0,0.0,11.0,158.0,0.0,yes,m,z_high school,student,commercial,10510.0,6.0,pickup,11620.0,2.0,yes,7.0,2862.5,12.0,highly urban/ urban,yes
0.0,1959.0,40.0,0.0,6.0,38416.0,127952.0,yes,z_f,z_high school,home maker,private,5500.0,1.0,sports car,0.0,0.0,no,0.0,0.0,1.0,z_highly rural/ rural,no
0.0,1956.0,43.0,2.5,15.0,39432.0,117343.0,yes,m,z_high school,z_blue collar,commercial,9740.0,1.0,minivan,6324.0,3.0,no,3.0,0.0,6.0,highly urban/ urban,no
0.0,1956.0,43.0,0.0,3.0,0.0,0.0,z_no,m,z_high school,student,commercial,5790.0,6.0,pickup,0.0,0.0,no,0.0,0.0,1.0,highly urban/ urban,no
0.0,1955.0,44.0,0.0,11.0,134672.0,336381.0,z_no,z_f,masters,lawyer,private,30660.0,9.0,minivan,0.0,0.0,no,0.0,0.0,20.0,highly urban/ urban,no
0.0,1947.0,52.0,0.0,9.0,151150.0,414734.0,yes,m,masters,manager,private,23490.0,10.0,minivan,0.0,0.0,no,0.0,0.0,8.0,highly urban/ urban,no
0.0,1972.0,27.0,0.0,9.0,81474.0,0.0,z_no,z_f,bachelors,z_blue collar,commercial,25720.0,10.0,pickup,6985.0,3.0,no,3.0,0.0,13.0,highly urban/ urban,no
0.0,1944.0,55.0,0.0,12.0,26088.0,0.0,z_no,m,<high school,z_blue collar,private,5220.0,7.0,pickup,2158.0,3.0,no,2.0,1646.0,6.0,highly urban/ urban,yes
0.0,1946.0,53.0,0.0,13.0,97531.0,301461.0,yes,m,masters,,commercial,25350.0,13.0,panel truck,5477.0,1.0,no,0.0,0.0,19.0,highly urban/ urban,no
0.0,1968.0,31.0,1.0,3.0,0.0,0.0,yes,z_f,z_high school,student,private,2480.0,1.0,sports car,0.0,0.0,no,0.0,0.0,1.0,highly urban/ urban,no
0.0,1953.0,46.0,0.0,11.0,45045.0,159854.0,yes,m,z_high school,z_blue collar,commercial,6100.0,7.0,minivan,0.0,0.0,no,0.0,0.0,9.0,z_highly rural/ rural,no
0.0,1946.0,53.0,0.0,15.0,106622.0,334528.0,yes,z_f,masters,lawyer,private,21750.0,10.0,minivan,0.0,0.0,no,4.0,0.0,17.0,highly urban/ urban,no
0.0,1952.0,46.0,0.0,14.0,103884.0,305037.0,z_no,m,masters,,commercial,16490.0,1.0,van,0.0,0.0,no,0.0,0.0,14.0,highly urban/ urban,no
0.0,1951.0,48.0,0.0,11.0,53526.0,252119.0,yes,m,z_high school,z_blue collar,commercial,18370.0,4.0,van,0.0,0.0,no,0.0,0.0,1.0,z_highly rural/ rural,no
0.0,1957.0,42.0,2.0,14.0,28524.0,160629.0,yes,z_f,z_high school,home maker,private,9480.0,4.0,z_suv,0.0,0.0,no,0.0,0.0,8.0,z_highly rural/ rural,no
0.0,1957.0,42.0,2.0,14.0,53526.0,289626.0,yes,m,phd,manager,private,15990.0,1.0,minivan,0.0,0.0,no,0.0,0.0,14.0,highly urban/ urban,no
0.0,1947.0,52.0,0.0,13.0,101282.0,160629.0,yes,z_f,masters,manager,private,10160.0,11.0,z_suv,0.0,0.0,no,0.0,0.0,13.0,highly urban/ urban,no
0.0,1945.0,54.0,0.0,11.0,21866.0,163729.0,yes,z_f,z_high school,clerical,private,18200.0,1.0,minivan,8375.0,1.0,no,1.0,2862.5,10.0,highly urban/ urban,yes
0.0,1941.0,58.0,2.5,16.0,46214.0,241259.0,yes,m,z_high school,clerical,private,18860.0,11.0,van,0.0,0.0,no,0.0,0.0,12.0,highly urban/ urban,no
0.0,1951.0,48.0,0.0,12.0,13023.0,154122.0,yes,z_f,<high school,clerical,private,9550.0,1.0,sports car,7000.0,1.0,no,1.0,2862.5,8.0,highly urban/ urban,yes
0.0,1956.0,43.0,2.5,10.0,40232.0,164521.0,yes,m,z_high school,clerical,commercial,5520.0,4.0,pickup,0.0,0.0,no,0.0,0.0,8.0,z_highly rural/ rural,no
0.0,1947.0,52.0,0.0,12.0,80142.0,224539.0,z_no,m,bachelors,professional,commercial,23750.0,7.0,panel truck,0.0,0.0,no,3.0,0.0,8.0,highly urban/ urban,no
0.0,1963.0,36.0,1.0,9.0,72167.0,0.0,z_no,m,bachelors,professional,commercial,18550.0,1.0,van,725.0,2.0,no,4.0,2265.0,14.0,highly urban/ urban,yes
0.0,1964.0,35.0,2.5,13.0,1344.0,160629.0,yes,z_f,z_high school,student,commercial,14960.0,4.0,z_suv,8206.0,1.0,no,2.0,0.0,6.0,highly urban/ urban,no
0.0,1957.0,42.0,0.0,13.0,56746.0,176509.0,z_no,m,z_high school,z_blue collar,commercial,11370.0,4.0,pickup,11620.0,1.0,yes,3.0,0.0,8.0,highly urban/ urban,no
0.0,1958.0,41.0,2.0,13.0,34056.0,122908.0,yes,z_f,z_high school,z_blue collar,commercial,1500.0,6.0,z_suv,4576.0,3.0,no,3.0,0.0,1.0,highly urban/ urban,no
0.0,1953.0,46.0,0.0,10.0,21534.0,90467.0,z_no,z_f,<high school,z_blue collar,private,24360.0,1.0,z_suv,11620.0,1.0,yes,3.0,2862.5,1.0,highly urban/ urban,yes
0.0,1961.0,38.0,2.5,14.0,40248.0,166402.0,yes,m,z_high school,z_blue collar,commercial,20280.0,1.0,van,4162.0,3.0,no,7.0,2862.5,9.0,highly urban/ urban,yes
0.0,1955.0,44.0,0.0,8.0,67813.0,252457.0,yes,m,bachelors,professional,private,16480.0,13.0,minivan,0.0,0.0,no,1.0,0.0,7.0,z_highly rural/ rural,no
0.0,1971.0,28.0,1.0,10.0,16045.0,0.0,z_no,m,<high school,clerical,private,1590.0,4.0,minivan,0.0,0.0,no,1.0,0.0,5.0,z_highly rural/ rural,no
0.0,1952.0,46.0,0.0,9.0,59838.0,192061.0,yes,m,masters,lawyer,private,12080.0,6.0,pickup,1982.0,1.0,no,4.0,0.0,12.0,highly urban/ urban,no
0.0,1948.0,50.0,0.0,13.0,35097.0,159912.0,z_no,z_f,<high school,clerical,private,15690.0,1.0,sports car,0.0,0.0,yes,0.0,2862.5,1.0,highly urban/ urban,yes
